X,Y,Z,RHO
-140,320,-474.4417143,30.55262
-140,320,-502.2195714,29.15312
-140,320,-531.6124286,27.17874
-140,320,-562.714,24.83684
-140,320,-595.6245714,22.36466
-140,320,-630.4508571,19.98033
-140,340,-21.07842857,29.88181
-140,340,-22.35392857,29.85682
-140,340,-23.70631429,29.85493
-140,340,-25.14024286,29.90115
-140,340,-26.66067143,30.02363
-140,340,-28.27285714,30.25376
-140,340,-29.98238571,30.62479
-140,340,-31.79518571,31.16918
-140,340,-33.71748571,31.91495
-140,340,-35.75594286,32.88154
-140,340,-37.91752857,34.07542
-140,340,-40.20964286,35.48624
-140,340,-42.64007143,37.08421
-140,340,-45.217,38.81983
-140,340,-47.94904286,40.62681
-140,340,-50.84527143,42.42846
-140,340,-53.91518571,44.14651
-140,340,-57.16878571,45.71031
-140,340,-60.61652857,47.06353
-140,340,-64.26944286,48.16608
-140,340,-68.13907143,48.99087
-140,340,-72.23758571,49.51641
-140,340,-76.57775714,49.71843
-140,340,-81.17301429,49.56378
-140,340,-86.03747143,49.00941
-140,340,-91.18602857,48.00814
-140,340,-96.63438571,46.52083
-140,340,-102.3991286,44.5323
-140,340,-108.4978143,42.06643
-140,340,-114.9491,39.19481
-140,340,-121.7728143,36.03479
-140,340,-128.9901,32.73609
-140,340,-136.6235143,29.45947
-140,340,-144.6971429,26.35393
-140,340,-153.2368571,23.53894
-140,340,-162.2701429,21.09552
-140,340,-171.8262857,19.06641
-140,340,-181.9368571,17.46262
-140,340,-192.6351429,16.2728
-140,340,-203.957,15.47201
-140,340,-215.9402857,15.02811
-140,340,-228.6254286,14.90492
-140,340,-242.055,15.06247
-140,340,-256.2745714,15.45558
-140,340,-271.3321429,16.03224
-140,340,-287.2787143,16.73375
-140,340,-304.168,17.498
-140,340,-322.0572857,18.26593
-140,340,-341.0065714,18.98955
-140,340,-361.0797143,19.63835
-140,340,-382.344,20.20147
-140,340,-404.871,20.68434
-140,340,-428.736,21.10142
-140,340,-454.019,21.46805
-140,340,-480.8044286,21.79473
-140,340,-509.1817143,22.08541
-140,340,-539.2457143,22.34008
-140,340,-571.0968571,22.55948
-140,340,-604.8415714,22.74956
-140,340,-640.5925714,22.92307
-140,360,-22.83697143,37.10116
-140,360,-24.2138,38.48608
-140,360,-25.6722,39.90728
-140,360,-27.21695714,41.34597
-140,360,-28.85314286,42.77672
-140,360,-30.58611429,44.16912
-140,360,-32.42155714,45.49249
-140,360,-34.36545714,46.72182
-140,360,-36.42414286,47.84252
-140,360,-38.60427143,48.85178
-140,360,-40.91282857,49.75603
-140,360,-43.35718571,50.56516
-140,360,-45.94507143,51.28532
-140,360,-48.68464286,51.91243
-140,360,-51.58442857,52.42808
-140,360,-54.65342857,52.79924
-140,360,-57.9011,52.98182
-140,360,-61.33742857,52.92774
-140,360,-64.97291429,52.59356
-140,360,-68.8186,51.94848
-140,360,-72.88621429,50.97938
-140,360,-77.18808571,49.69161
-140,360,-81.73728571,48.1059
-140,360,-86.54761429,46.25289
-140,360,-91.63368571,44.16776
-140,360,-97.01095714,41.88678
-140,360,-102.6958429,39.44676
-140,360,-108.7057143,36.88687
-140,360,-115.0590286,34.25146
-140,360,-121.7754143,31.59206
-140,360,-128.8757286,28.96706
-140,360,-136.3821857,26.43868
-140,360,-144.3184286,24.06794
-140,360,-152.7098571,21.90897
-140,360,-161.5831429,20.00456
-140,360,-170.9671429,18.38372
-140,360,-180.8922857,17.06178
-140,360,-191.3911429,16.04231
-140,360,-202.4984286,15.3199
-140,360,-214.251,14.88286
-140,360,-226.688,14.71491
-140,360,-239.851,14.7958
-140,360,-253.7842857,15.10076
-140,360,-268.5345714,15.59944
-140,360,-284.1514286,16.25532
-140,360,-300.6872857,17.02644
-140,360,-318.1975714,17.86814
-140,360,-336.7408571,18.7375
-140,360,-356.3794286,19.598
-140,360,-377.1785714,20.42271
-140,360,-399.2077143,21.19426
-140,360,-422.5402857,21.90152
-140,360,-447.2537143,22.5346
-140,360,-473.43,23.08071
-140,360,-501.1562857,23.52346
-140,360,-530.5244286,23.84679
-140,360,-561.632,24.04221
-140,360,-594.5822857,24.11639
-140,360,-629.4847143,24.09512
-140,360,-666.4551429,24.02129
-140,380,-23.16285714,39.41925
-140,380,-24.5605,40.79537
-140,380,-26.04097143,42.20896
-140,380,-27.60911429,43.64642
-140,380,-29.2701,45.08785
-140,380,-31.02938571,46.5084
-140,380,-32.89277143,47.88262
-140,380,-34.86637143,49.19012
-140,380,-36.95664286,50.42008
-140,380,-39.17042857,51.57265
-140,380,-41.51485714,52.65646
-140,380,-43.99748571,53.68293
-140,380,-46.62624286,54.65881
-140,380,-49.40941429,55.57921
-140,380,-52.35577143,56.42271
-140,380,-55.47448571,57.15015
-140,380,-58.7752,57.70761
-140,380,-62.26804286,58.03326
-140,380,-65.96371429,58.06663
-140,380,-69.87345714,57.75778
-140,380,-74.00911429,57.07397
-140,380,-78.3832,56.00208
-140,380,-83.00891429,54.54674
-140,380,-87.9002,52.72578
-140,380,-93.07175714,50.56539
-140,380,-98.53915714,48.09735
-140,380,-104.3188429,45.35937
-140,380,-110.4282143,42.39788
-140,380,-116.8857429,39.27159
-140,380,-123.7110571,36.05306
-140,380,-130.9251143,32.82675
-140,380,-138.5502857,29.68297
-140,380,-146.6104286,26.7091
-140,380,-155.1311429,23.9806
-140,380,-164.1398571,21.55421
-140,380,-173.6657143,19.46493
-140,380,-183.7398571,17.72675
-140,380,-194.3955714,16.33612
-140,380,-205.6677143,15.2766
-140,380,-217.594,14.5231
-140,380,-230.214,14.04494
-140,380,-243.5695714,13.80737
-140,380,-257.7054286,13.77182
-140,380,-272.669,13.89585
-140,380,-288.5104286,14.134
-140,380,-305.2832857,14.44045
-140,380,-323.0445714,14.77412
-140,380,-341.8544286,15.10521
-140,380,-361.7771429,15.42129
-140,380,-382.8811429,15.73035
-140,380,-405.2384286,16.05936
-140,380,-428.9258571,16.4487
-140,380,-454.0245714,16.94418
-140,380,-480.6201429,17.58906
-140,380,-508.8035714,18.41787
-140,380,-538.6705714,19.45276
-140,380,-570.3224286,20.70255
-140,380,-603.8661429,22.16375
-140,380,-639.4144286,23.82253
-140,380,-677.0868571,25.65576
-140,400,-22.81645714,37.04704
-140,400,-24.1956,38.12998
-140,400,-25.65684286,39.24325
-140,400,-27.20498571,40.3831
-140,400,-28.84511429,41.54064
-140,400,-30.58267143,42.70237
-140,400,-32.42338571,43.85318
-140,400,-34.37337143,44.98064
-140,400,-36.43907143,46.07873
-140,400,-38.62728571,47.14966
-140,400,-40.94521429,48.20267
-140,400,-43.40041429,49.25025
-140,400,-46.00087143,50.30248
-140,400,-48.75495714,51.3609
-140,400,-51.67147143,52.41334
-140,400,-54.75968571,53.43102
-140,400,-58.02931429,54.36875
-140,400,-61.49055714,55.16843
-140,400,-65.15414286,55.76524
-140,400,-69.03134286,56.09493
-140,400,-73.134,56.10049
-140,400,-77.47462857,55.73647
-140,400,-82.06637143,54.97069
-140,400,-86.92308571,53.78374
-140,400,-92.0594,52.16829
-140,400,-97.49071429,50.12969
-140,400,-103.2333286,47.68877
-140,400,-109.3045,44.88623
-140,400,-115.7224857,41.78644
-140,400,-122.5067143,38.47811
-140,400,-129.6778714,35.06992
-140,400,-137.2580286,31.68089
-140,400,-145.2707143,28.42761
-140,400,-153.7412857,25.41155
-140,400,-162.6965714,22.70986
-140,400,-172.1654286,20.37129
-140,400,-182.1784286,18.4174
-140,400,-192.7682857,16.84738
-140,400,-203.97,15.64436
-140,400,-215.8204286,14.78141
-140,400,-228.3588571,14.22592
-140,400,-241.627,13.94194
-140,400,-255.669,13.89092
-140,400,-270.532,14.03146
-140,400,-286.2657143,14.31943
-140,400,-302.9231429,14.70955
-140,400,-320.5605714,15.15908
-140,400,-339.2375714,15.63312
-140,400,-359.0174286,16.11003
-140,400,-379.9671429,16.58471
-140,400,-402.1577143,17.06796
-140,400,-425.6645714,17.58193
-140,400,-450.5672857,18.15297
-140,400,-476.95,18.80419
-140,400,-504.9018571,19.55001
-140,400,-534.517,20.39397
-140,400,-565.8948571,21.33027
-140,400,-599.1408571,22.34798
-140,400,-634.3658571,23.43601
-140,400,-671.6878571,24.58619
-140,420,-23.43188571,37.96268
-140,420,-24.84658571,39.1379
-140,420,-26.3451,40.34072
-140,420,-27.93231429,41.56069
-140,420,-29.61344286,42.78424
-140,420,-31.39401429,43.99663
-140,420,-33.27991429,45.18581
-140,420,-35.27738571,46.34664
-140,420,-37.39301429,47.48349
-140,420,-39.63377143,48.60982
-140,420,-42.007,49.74453
-140,420,-44.52042857,50.90594
-140,420,-47.1822,52.10489
-140,420,-50.00084286,53.33855
-140,420,-52.98532857,54.58606
-140,420,-56.14505714,55.80729
-140,420,-59.48987143,56.94475
-140,420,-63.03011429,57.9287
-140,420,-66.77661429,58.6843
-140,420,-70.74077143,59.13921
-140,420,-74.93452857,59.22992
-140,420,-79.3705,58.90549
-140,420,-84.06191429,58.12873
-140,420,-89.02274286,56.87583
-140,420,-94.26774286,55.13634
-140,420,-99.81242857,52.91492
-140,420,-105.6732714,50.23553
-140,420,-111.8676571,47.1467
-140,420,-118.4140571,43.72549
-140,420,-125.3320571,40.07714
-140,420,-132.6425143,36.32857
-140,420,-140.3676857,32.61616
-140,420,-148.5312857,29.07058
-140,420,-157.1585714,25.80249
-140,420,-166.2765714,22.89304
-140,420,-175.9142857,20.39056
-140,420,-186.1022857,18.31321
-140,420,-196.8734286,16.65551
-140,420,-208.2628571,15.39621
-140,420,-220.3078571,14.50544
-140,420,-233.0478571,13.94991
-140,420,-246.5251429,13.69564
-140,420,-260.7842857,13.7086
-140,420,-275.8727143,13.95382
-140,420,-291.8408571,14.39404
-140,420,-308.7417143,14.98901
-140,420,-326.6317143,15.69635
-140,420,-345.5704286,16.47418
-140,420,-365.6208571,17.28496
-140,420,-386.8497143,18.09887
-140,420,-409.3274286,18.89513
-140,420,-433.1287143,19.66045
-140,420,-458.3321429,20.38524
-140,420,-485.0214286,21.05956
-140,420,-513.2844286,21.67102
-140,420,-543.2147143,22.20635
-140,420,-574.911,22.6563
-140,420,-608.4778571,23.02198
-140,420,-644.0258571,23.3192
-140,420,-681.6724286,23.57853
-140,440,-23.14238571,37.13435
-140,440,-24.53997143,38.19879
-140,440,-26.02044286,39.28819
-140,440,-27.58861429,40.39564
-140,440,-29.24964286,41.51167
-140,440,-31.009,42.62572
-140,440,-32.8725,43.72937
-140,440,-34.84631429,44.81976
-140,440,-36.93697143,45.90166
-140,440,-39.15137143,46.98703
-140,440,-41.4968,48.09194
-140,440,-43.98092857,49.23156
-140,440,-46.61182857,50.41438
-140,440,-49.39798571,51.63695
-140,440,-52.34831429,52.88015
-140,440,-55.47212857,54.10788
-140,440,-58.77925714,55.26843
-140,440,-62.27995714,56.29845
-140,440,-65.98501429,57.12871
-140,440,-69.90572857,57.69029
-140,440,-74.054,57.91971
-140,440,-78.44232857,57.76202
-140,440,-83.08387143,57.17196
-140,440,-87.99247143,56.11415
-140,440,-93.18274286,54.56413
-140,440,-98.67008571,52.51195
-140,440,-104.4707857,49.96833
-140,440,-110.6021,46.97221
-140,440,-117.0822714,43.59652
-140,440,-123.9307429,39.94867
-140,440,-131.1681714,36.16357
-140,440,-138.8165714,32.38949
-140,440,-146.8994286,28.77011
-140,440,-155.4418571,25.42773
-140,440,-164.4707143,22.45187
-140,440,-174.0144286,19.8954
-140,440,-184.1035714,17.77764
-140,440,-194.771,16.09191
-140,440,-206.0512857,14.81463
-140,440,-217.9814286,13.91347
-140,440,-230.601,13.35332
-140,440,-243.9517143,13.09943
-140,440,-258.0782857,13.11831
-140,440,-273.0278571,13.37678
-140,440,-288.8504286,13.84041
-140,440,-305.5991429,14.47226
-140,440,-323.33,15.23292
-140,440,-342.1025714,16.08214
-140,440,-361.9797143,16.98163
-140,440,-383.0277143,17.89788
-140,440,-405.3168571,18.80355
-140,440,-428.9215714,19.67659
-140,440,-453.9201429,20.49785
-140,440,-480.3958571,21.24846
-140,440,-508.4364286,21.9093
-140,440,-538.1347143,22.46368
-140,440,-569.589,22.90288
-140,440,-602.9034286,23.23215
-140,440,-638.1882857,23.47426
-140,440,-675.5598571,23.66831
-140,450,-24.15031429,39.4866
-140,450,-25.60561429,40.85929
-140,450,-27.14664286,42.27074
-140,450,-28.77838571,43.71039
-140,450,-30.50617143,45.16395
-140,450,-32.33568571,46.6152
-140,450,-34.27292857,48.05006
-140,450,-36.32428571,49.46088
-140,450,-38.49651429,50.84901
-140,450,-40.79672857,52.22423
-140,450,-43.23237143,53.60076
-140,450,-45.81132857,54.99109
-140,450,-48.54182857,56.39912
-140,450,-51.43251429,57.81431
-140,450,-54.4924,59.2079
-140,450,-57.73098571,60.53224
-140,450,-61.15815714,61.72331
-140,450,-64.78428571,62.70599
-140,450,-68.62027143,63.40111
-140,450,-72.67751429,63.73272
-140,450,-76.968,63.634
-140,450,-81.50432857,63.05113
-140,450,-86.29981429,61.94511
-140,450,-91.36844286,60.29288
-140,450,-96.72502857,58.0891
-140,450,-102.3851857,55.34969
-140,450,-108.3654714,52.11664
-140,450,-114.6834286,48.46255
-140,450,-121.3576429,44.49192
-140,450,-128.4079143,40.33692
-140,450,-135.8553,36.14667
-140,450,-143.7222857,32.07187
-140,450,-152.0325714,28.2481
-140,450,-160.8118571,24.78242
-140,450,-170.0872857,21.74599
-140,450,-179.8878571,19.1738
-140,450,-190.2447143,17.07016
-140,450,-201.1907143,15.41738
-140,450,-212.7611429,14.18501
-140,450,-224.9937143,13.33768
-140,450,-237.9284286,12.84051
-140,450,-251.608,12.66174
-140,450,-266.0774286,12.77304
-140,450,-281.3848571,13.14779
-140,450,-297.581,13.75842
-140,450,-314.7195714,14.57349
-140,450,-332.8575714,15.55559
-140,450,-352.0545714,16.6608
-140,450,-372.3738571,17.83973
-140,450,-393.8822857,19.03974
-140,450,-416.6501429,20.20718
-140,450,-440.7518571,21.28901
-140,450,-466.2657143,22.234
-140,450,-493.275,22.99479
-140,450,-521.8674286,23.53241
-140,450,-552.1361429,23.82353
-140,450,-584.1792857,23.8687
-140,450,-618.1015714,23.69773
-140,450,-654.0134286,23.36879
-140,450,-692.0322857,22.96026
-140,460,-23.85515714,39.05593
-140,460,-25.29387143,40.34588
-140,460,-26.81745714,41.67142
-140,460,-28.43085714,43.02391
-140,460,-30.13935714,44.391
-140,460,-31.94854286,45.75815
-140,460,-33.86438571,47.11235
-140,460,-35.8932,48.44616
-140,460,-38.04168571,49.76037
-140,460,-40.31688571,51.06383
-140,460,-42.72624286,52.37028
-140,460,-45.27755714,53.69301
-140,460,-47.97902857,55.03865
-140,460,-50.83927143,56.40158
-140,460,-53.86727143,57.75983
-140,460,-57.07248571,59.0735
-140,460,-60.46477143,60.28577
-140,460,-64.05448571,61.32663
-140,460,-67.85245714,62.11849
-140,460,-71.87008571,62.58283
-140,460,-76.11932857,62.64634
-140,460,-80.61272857,62.24593
-140,460,-85.36355714,61.33217
-140,460,-90.38575714,59.87186
-140,460,-95.69404286,57.85074
-140,460,-101.3039714,55.27727
-140,460,-107.2319714,52.18725
-140,460,-113.4954857,48.64814
-140,460,-120.1129571,44.7605
-140,460,-127.1040286,40.65438
-140,460,-134.4896143,36.47935
-140,460,-142.2919857,32.38947
-140,460,-150.5348571,28.52635
-140,460,-159.2437143,25.00457
-140,460,-168.4455714,21.90296
-140,460,-178.1692857,19.26299
-140,460,-188.4458571,17.09346
-140,460,-199.3082857,15.37892
-140,460,-210.7917143,14.08919
-140,460,-222.9337143,13.18762
-140,460,-235.774,12.63695
-140,460,-249.3551429,12.40234
-140,460,-263.7221429,12.45195
-140,460,-278.923,12.75555
-140,460,-295.0082857,13.28224
-140,460,-312.0315714,13.99817
-140,460,-330.0497143,14.86543
-140,460,-349.1225714,15.84251
-140,460,-369.3135714,16.88635
-140,460,-390.6897143,17.95498
-140,460,-413.3215714,19.00944
-140,460,-437.2841429,20.01403
-140,460,-462.6561429,20.93535
-140,460,-489.5212857,21.74147
-140,460,-517.9677143,22.40332
-140,460,-548.0891429,22.89928
-140,460,-579.9841429,23.22217
-140,460,-613.7574286,23.38555
-140,460,-649.52,23.42601
-140,460,-687.3892857,23.3995
-140,470,-31.63904286,66.20576
-140,470,-33.5157,70.68579
-140,470,-35.50071429,75.44426
-140,470,-37.60071429,80.45878
-140,470,-39.82262857,85.68148
-140,470,-42.17361429,91.0381
-140,470,-44.66114286,96.4366
-140,470,-47.29284286,101.7816
-140,470,-50.07658571,106.9872
-140,470,-53.02044286,111.9832
-140,470,-56.13278571,116.7096
-140,470,-59.42225714,121.1046
-140,470,-62.89781429,125.0888
-140,470,-66.56884286,128.5515
-140,470,-70.44518571,131.3453
-140,470,-74.53717143,133.2903
-140,470,-78.85565714,134.1898
-140,470,-83.4121,133.8547
-140,470,-88.21858571,132.1334
-140,470,-93.28784286,128.9392
-140,470,-98.63331429,124.2706
-140,470,-104.2692143,118.2169
-140,470,-110.2105429,110.9515
-140,470,-116.4732,102.7135
-140,470,-123.0740571,93.78345
-140,470,-130.0309857,84.46005
-140,470,-137.363,75.03877
-140,470,-145.0902857,65.79547
-140,470,-153.2344286,56.97334
-140,470,-161.8182857,48.77251
-140,470,-170.8662857,41.34243
-140,470,-180.4045714,34.77751
-140,470,-190.4612857,29.11746
-140,470,-201.0661429,24.35267
-140,470,-212.2511429,20.43403
-140,470,-224.0502857,17.28548
-140,470,-236.5004286,14.81694
-140,470,-249.64,12.93569
-140,470,-263.5107143,11.55496
-140,470,-278.1564286,10.59923
-140,470,-293.624,10.00648
-140,470,-309.963,9.72795
-140,470,-327.226,9.726097
-140,470,-345.4687143,9.971249
-140,470,-364.7501429,10.43772
-140,470,-385.1325714,11.10009
-140,470,-406.6815714,11.93037
-140,470,-429.4668571,12.89704
-140,470,-453.5618571,13.96585
-140,470,-479.0438571,15.1022
-140,470,-505.995,16.27363
-140,470,-534.5014286,17.45117
-140,470,-564.6545714,18.60886
-140,470,-596.5505714,19.72231
-140,470,-630.2911429,20.76786
-140,470,-665.9837143,21.72439
-140,470,-703.7417143,22.57841
-140,470,-743.685,23.33077
-140,470,-785.9402857,24.00191
-140,470,-830.6414286,24.6325
-140,480,-23.26107143,37.19974
-140,480,-24.66518571,38.30741
-140,480,-26.15238571,39.44351
-140,480,-27.7275,40.60213
-140,480,-29.39568571,41.77445
-140,480,-31.16241429,42.95002
-140,480,-33.03352857,44.11976
-140,480,-35.01518571,45.27927
-140,480,-37.11395714,46.43093
-140,480,-39.33674286,47.5837
-140,480,-41.69084286,48.75045
-140,480,-44.18394286,49.94351
-140,480,-46.82412857,51.16961
-140,480,-49.61987143,52.42508
-140,480,-52.58008571,53.69238
-140,480,-55.71408571,54.9386
-140,480,-59.03165714,56.11604
-140,480,-62.54304286,57.16501
-140,480,-66.25897143,58.01804
-140,480,-70.19072857,58.60481
-140,480,-74.35014286,58.85656
-140,480,-78.74967143,58.7095
-140,480,-83.40238571,58.10729
-140,480,-88.3221,57.00342
-140,480,-93.52332857,55.36493
-140,480,-99.02144286,53.17817
-140,480,-104.8326286,50.45652
-140,480,-110.9740857,47.24811
-140,480,-117.4640143,43.64029
-140,480,-124.3217571,39.75774
-140,480,-131.5679143,35.75233
-140,480,-139.2244429,31.78626
-140,480,-147.3147143,28.01213
-140,480,-155.8638571,24.55558
-140,480,-164.8984286,21.50453
-140,480,-174.4468571,18.90683
-140,480,-184.5398571,16.77513
-140,480,-195.21,15.09608
-140,480,-206.4917143,13.84072
-140,480,-218.4222857,12.97338
-140,480,-231.0411429,12.45802
-140,480,-244.3901429,12.26147
-140,480,-258.514,12.35396
-140,480,-273.4601429,12.70758
-140,480,-289.2784286,13.29351
-140,480,-306.0221429,14.07915
-140,480,-323.7474286,15.02617
-140,480,-342.5134286,16.09026
-140,480,-362.383,17.22286
-140,480,-383.422,18.37411
-140,480,-405.7005714,19.49578
-140,480,-429.2925714,20.54323
-140,480,-454.2758571,21.47618
-140,480,-480.733,22.25934
-140,480,-508.7512857,22.86452
